date,sales,promotion,day_of_week,month,year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28
2017-06-09,795202.136,0.2519799355770342,4,6,2017,667127.801,918430.36,984517.329,764825.416
2017-06-10,993748.425,0.1778497510574671,5,6,2017,795202.136,1176198.109,932234.557,1116980.89
2017-06-11,1213710.947,0.18621669233407684,6,6,2017,993748.425,1376518.52,1061776.638,884201.914
2017-06-12,768411.759,0.18616765728073664,0,6,2017,1213710.947,912746.976,776896.747,823052.572
2017-06-13,729463.714,0.23634507884514186,1,6,2017,768411.759,806880.433,742522.039,807813.895
2017-06-14,786395.909,0.3821671216247388,2,6,2017,729463.714,843006.085,858105.149,841885.608
2017-06-15,660380.16,0.15477191198475737,3,6,2017,786395.909,667127.801,767043.173,628544.429
2017-06-16,834803.495,0.22508002796514406,4,6,2017,660380.16,795202.136,918430.36,773836.438
2017-06-17,1096135.551,0.14307427749873244,5,6,2017,834803.495,993748.425,1176198.109,1035674.605
2017-06-18,965149.43,0.1688845063090386,6,6,2017,1096135.551,1213710.947,1376518.52,1201950.886
2017-06-19,791362.394,0.14721558148743671,0,6,2017,965149.43,768411.759,912746.976,778937.156
2017-06-20,787335.717,0.19657540698106044,1,6,2017,791362.394,729463.714,806880.433,723169.691
2017-06-21,766411.011,0.3625029860120316,2,6,2017,787335.717,786395.909,843006.085,746788.627
2017-06-22,609966.831,0.15751067126468063,3,6,2017,766411.011,660380.16,667127.801,620109.244
2017-06-23,761073.06,0.24041319896410468,4,6,2017,609966.831,834803.495,795202.136,984517.329
2017-06-24,963273.2270000001,0.14559833396054722,5,6,2017,761073.06,1096135.551,993748.425,932234.557
2017-06-25,1092620.86,0.14980821526691335,6,6,2017,963273.2270000001,965149.43,1213710.947,1061776.638
2017-06-26,755487.246,0.14555765511890587,0,6,2017,1092620.86,791362.394,768411.759,776896.747
2017-06-27,682358.793,0.2003824753233597,1,6,2017,755487.246,787335.717,729463.714,742522.039
2017-06-28,732145.472,0.34353984914080027,2,6,2017,682358.793,766411.011,786395.909,858105.149
2017-06-29,630990.803,0.18518153742408827,3,6,2017,732145.472,609966.831,660380.16,767043.173
2017-06-30,802287.064,0.25002526028513905,4,6,2017,630990.803,761073.06,834803.495,918430.36
2017-07-01,1207547.401,0.15126081911876849,5,7,2017,802287.064,963273.2270000001,1096135.551,1176198.109
2017-07-02,1296383.217,0.157807282844514,6,7,2017,1207547.401,1092620.86,965149.43,1376518.52
2017-07-03,925324.409,0.15683086557376227,0,7,2017,1296383.217,755487.246,791362.394,912746.976
2017-07-04,832642.561,0.20568137880715417,1,7,2017,925324.409,682358.793,787335.717,806880.433
2017-07-05,844307.613,0.35963798421891047,2,7,2017,832642.561,732145.472,766411.011,843006.085
2017-07-06,700287.037,0.20574326295861448,3,7,2017,844307.613,630990.803,609966.831,667127.801
2017-07-07,805806.114,0.2733158314060645,4,7,2017,700287.037,802287.064,761073.06,795202.136
2017-07-08,998355.193,0.18787367894223994,5,7,2017,805806.114,1207547.401,963273.2270000001,993748.425
2017-07-09,1100847.208,0.18744834387589235,6,7,2017,998355.193,1296383.217,1092620.86,1213710.947
2017-07-10,804162.861,0.190254654150212,0,7,2017,1100847.208,925324.409,755487.246,768411.759
2017-07-11,730622.768,0.2400968279159896,1,7,2017,804162.861,832642.561,682358.793,729463.714
2017-07-12,748804.996,0.3616617122570587,2,7,2017,730622.768,844307.613,732145.472,786395.909
2017-07-13,629764.277,0.19318863334002667,3,7,2017,748804.996,700287.037,630990.803,660380.16
2017-07-14,765532.897,0.27923172973714805,4,7,2017,629764.277,805806.114,802287.064,834803.495
2017-07-15,969079.383,0.1938049826409319,5,7,2017,765532.897,998355.193,1207547.401,1096135.551
2017-07-16,1100805.699,0.18822598682785344,6,7,2017,969079.383,1100847.208,1296383.217,965149.43
2017-07-17,818339.522,0.18141457305785605,0,7,2017,1100805.699,804162.861,925324.409,791362.394
2017-07-18,730174.202,0.22546790690367335,1,7,2017,818339.522,730622.768,832642.561,787335.717
2017-07-19,767982.778,0.36634821907425635,2,7,2017,730174.202,748804.996,844307.613,766411.011
2017-07-20,688354.068,0.20358984498657745,3,7,2017,767982.778,629764.277,700287.037,609966.831
2017-07-21,782457.574,0.26236457134735336,4,7,2017,688354.068,765532.897,805806.114,761073.06
2017-07-22,932914.047,0.17156447640025727,5,7,2017,782457.574,969079.383,998355.193,963273.2270000001
2017-07-23,1024329.7409999999,0.16722081293156557,6,7,2017,932914.047,1100805.699,1100847.208,1092620.86
2017-07-24,816582.327,0.1610648340666329,0,7,2017,1024329.7409999999,818339.522,804162.861,755487.246
2017-07-25,713600.633,0.19962320437011158,1,7,2017,816582.327,730174.202,730622.768,682358.793
2017-07-26,740664.044,0.3533539114260014,2,7,2017,713600.633,767982.778,748804.996,732145.472
2017-07-27,659902.827,0.20870285345815012,3,7,2017,740664.044,688354.068,629764.277,630990.803
2017-07-28,835210.242,0.28493879269263084,4,7,2017,659902.827,782457.574,765532.897,802287.064
2017-07-29,1032322.866,0.2081256669558262,5,7,2017,835210.242,932914.047,969079.383,1207547.401
2017-07-30,1123767.478,0.21871699066913203,6,7,2017,1032322.866,1024329.7409999999,1100805.699,1296383.217
2017-07-31,885872.841,0.18031629327261428,0,7,2017,1123767.478,816582.327,818339.522,925324.409
2017-08-01,988610.763,0.20939530576403403,1,8,2017,885872.841,713600.633,730174.202,832642.561
2017-08-02,964762.016,0.3293730678965703,2,8,2017,988610.763,740664.044,767982.778,844307.613
2017-08-03,728081.485,0.13898245606396653,3,8,2017,964762.016,659902.827,688354.068,700287.037
2017-08-04,827780.686,0.2180523719056668,4,8,2017,728081.485,835210.242,782457.574,805806.114
2017-08-05,965699.65,0.11586493067487391,5,8,2017,827780.686,1032322.866,932914.047,998355.193
2017-08-06,1049580.164,0.1228306997615858,6,8,2017,965699.65,1123767.478,1024329.7409999999,1100847.208
2017-08-07,797496.998,0.12978112677484963,0,8,2017,1049580.164,885872.841,816582.327,804162.861
2017-08-08,717796.736,0.17745263751101814,1,8,2017,797496.998,988610.763,713600.633,730622.768
2017-08-09,734152.674,0.3000918961442072,2,8,2017,717796.736,964762.016,740664.044,748804.996
2017-08-10,651426.417,0.12991498930876177,3,8,2017,734152.674,728081.485,659902.827,629764.277
2017-08-11,826378.7220000001,0.20445451159619762,4,8,2017,651426.417,827780.686,835210.242,765532.897
2017-08-12,792660.677,0.12624906457924365,5,8,2017,826378.7220000001,965699.65,1032322.866,969079.383
2017-08-13,865645.677,0.12917421523725808,6,8,2017,792660.677,1049580.164,1123767.478,1100805.699
2017-08-14,761217.406,0.1278194221953984,0,8,2017,865645.677,797496.998,885872.841,818339.522
2017-08-15,762667.936,0.1795957592217434,1,8,2017,761217.406,717796.736,988610.763,730174.202
